SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,4571 Carroll St,Bloomfield,PA,15224,334500,3,2,Bloomfield,1494,1681,1900,96,224,,Active,,,https://www.redfin.com/PA/Pittsburgh/4571-Carroll-St-15224/home/74652759,West Penn MLS,1575815,N,Y,40.4653616,-79.9498619
MLS Listing,,Single Family Residential,2215 Lehigh St,Swissvale,PA,15218,69900,3,2,Swissvale,1045,9374,1920,96,67,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/2215-Lehigh-St-15218/home/73523425,West Penn MLS,1576412,N,Y,40.4280249,-79.8780928
MLS Listing,,Single Family Residential,3459 Beechwood Blvd,Greenfield,PA,15217,199900,3,1,Greenfield,1508,4203,1925,97,133,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/3459-Beechwood-Blvd-15217/home/74758055,West Penn MLS,1576310,N,Y,40.4214129,-79.9278321
MLS Listing,,Single Family Residential,1503 Gardner St,Troy Hill,PA,15212,299000,3,1.5,Troy Hill,1660,2025,1900,97,180,,Active,,,https://www.redfin.com/PA/Pittsburgh/1503-Gardner-St-15212/home/74557231,West Penn MLS,1576289,N,Y,40.4621259,-79.9858372
MLS Listing,,Single Family Residential,0 Gearing Ave,Beltzhoover,PA,15210,10000,0,,Beltzhoover,,2613,,97,,,Active,,,https://www.redfin.com/PA/Pittsburgh/Gearing-Ave-15210/home/163674648,West Penn MLS,1576246,N,Y,40.417787,-80.005385
MLS Listing,,Single Family Residential,248 Mcclellan Dr,Pleasant Hills,PA,15236,239900,3,2,Pleasant Hills,1680,12109,1940,97,143,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/248-McClellan-Dr-15236/home/74647369,West Penn MLS,1576216,N,Y,40.3354054,-79.9687756
MLS Listing,,Single Family Residential,404 Eureka St,Mt Washington,PA,15211,625000,4,3.5,Mt Washington,,2500,1910,97,,,Active,,,https://www.redfin.com/PA/Pittsburgh/404-Eureka-St-15211/home/74503228,West Penn MLS,1576082,N,Y,40.4236224,-80.0006277
MLS Listing,,Single Family Residential,5337 Greenridge Dr,Whitehall,PA,15236,220000,3,2,Whitehall,,6534,1946,97,,,Active,,,https://www.redfin.com/PA/Pittsburgh/5337-Greenridge-Dr-15236/home/74585354,West Penn MLS,1576051,N,Y,40.3549203,-80.0078246
MLS Listing,,Single Family Residential,2209 Hawthorne Ave,Swissvale,PA,15218,99999,5,1,Swissvale,1744,2626,1930,98,57,,Active,,,https://www.redfin.com/PA/Pittsburgh/2209-Hawthorne-Ave-15218/home/73523501,West Penn MLS,1576081,N,Y,40.4219598,-79.8825587
MLS Listing,,Single Family Residential,991 Old Coal Hollow Rd,Penn Hills,PA,15147,121000,2,1,Penn Hills,1198,6756,1940,98,101,,Active,,,https://www.redfin.com/PA/Verona/991-Old-Coal-Hollow-Rd-15147/home/74602829,West Penn MLS,1576058,N,Y,40.4627068,-79.8439203
MLS Listing,,Single Family Residential,1317 Stokes Way,Brighton Heights,PA,15212,92000,2,1,Brighton Heights,,2482,1925,98,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1317-Stokes-Way-15212/home/74727927,West Penn MLS,1576023,N,Y,40.4770579,-80.0339203
MLS Listing,,Single Family Residential,2327 Woodstock Ave,Swissvale,PA,15218,174900,5,2,Swissvale,1808,2874,1920,99,97,,Active,,,https://www.redfin.com/PA/Pittsburgh/2327-Woodstock-Ave-15218/home/73572773,West Penn MLS,1575923,N,Y,40.4180567,-79.8822082
MLS Listing,,Single Family Residential,1411 Alton St,Beechview,PA,15216,184880,4,2,Beechview,1664,3001,1900,99,111,,Active,,,https://www.redfin.com/PA/Pittsburgh/1411-Alton-St-15216/home/74597116,West Penn MLS,1575785,N,Y,40.4128519,-80.0209389
MLS Listing,,Single Family Residential,1588 Edgebrook Ave,Brookline,PA,15226,179900,3,1,Brookline,1650,55321,1900,99,109,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1588-Edgebrook-Ave-15226/home/73564812,West Penn MLS,1575814,N,Y,40.4011089,-80.0046904
MLS Listing,,Single Family Residential,1309 Penn Ave,Wilkinsburg,PA,15221,47900,2,2,Wilkinsburg,1093,1681,1945,99,44,,Active,,,https://www.redfin.com/PA/Pittsburgh/1309-Penn-Ave-15221/home/74546399,West Penn MLS,1575834,N,Y,40.4396505,-79.8741314
MLS Listing,,Single Family Residential,3330 Latonia Ave,Dormont,PA,15216,280000,3,2,Dormont,2018,3301,1929,99,139,,Active,,,https://www.redfin.com/PA/Pittsburgh/3330-Latonia-Ave-15216/home/73511326,West Penn MLS,1575388,N,Y,40.3857241,-80.0400341
MLS Listing,,Single Family Residential,5243 Keystone St,Lawrenceville,PA,15201,250000,3,2,Lawrenceville,1190,884,1920,99,210,,Active,,,https://www.redfin.com/PA/Pittsburgh/5243-Keystone-St-15201/home/74734467,West Penn MLS,1569803,N,Y,40.4805254,-79.9521348
MLS Listing,,Single Family Residential,2508 Mission St,South Side,PA,15203,255000,3,2,South Side,1156,2400,1910,99,221,,Active,,,https://www.redfin.com/PA/Pittsburgh/2508-Mission-St-15203/home/74491164,West Penn MLS,1570020,N,Y,40.4227753,-79.9717803
MLS Listing,,Single Family Residential,1404 Marshall Ave,Marshall Shadeland,PA,15212,119000,3,1,Marshall Shadeland,,1655,1920,100,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1404-Marshall-Ave-15212/home/74641280,West Penn MLS,1575689,N,Y,40.4629586,-80.029859
MLS Listing,,Single Family Residential,4643 W Run Rd,Lincoln Place,PA,15207,159900,2,2,Lincoln Place,1128,4273,1942,101,142,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/4643-W-Run-Rd-15207/home/74483323,West Penn MLS,1575630,N,Y,40.3773565,-79.9099233
MLS Listing,,Single Family Residential,493 Rainier Dr,Plum Boro,PA,15239,200000,3,1.5,Plum Boro,1328,7888,1978,102,151,,Active,,,https://www.redfin.com/PA/Pittsburgh/493-Rainier-Dr-15239/home/74457901,West Penn MLS,1575614,N,Y,40.4691582,-79.7186692
MLS Listing,,Single Family Residential,127 Fountain St,Fineview,PA,15212,224900,3,1.5,Fineview,2235,3240,1900,102,101,,Active,,,https://www.redfin.com/PA/Allegheny/127-Fountain-St-15212/home/74551969,West Penn MLS,1575604,N,Y,40.4590557,-80.0010177
MLS Listing,,Single Family Residential,808 Quaill Ave,Ross Twp,PA,15202,39000,3,1,Ross Twp,884,3497,1922,102,44,,Active,,,https://www.redfin.com/PA/Pittsburgh/808-Quaill-Ave-15202/home/73572236,West Penn MLS,1575562,N,Y,40.5047082,-80.0502855
MLS Listing,,Single Family Residential,4921 Butler St,Lawrenceville,PA,15201,225000,0,,Lawrenceville,,3049,,102,,,Active,,,https://www.redfin.com/PA/Pittsburgh/4921-Butler-St-15201/home/74734906,West Penn MLS,1575492,N,Y,40.4777825,-79.9563879
MLS Listing,,Single Family Residential,915 Woods Run Ave,Woods Run,PA,15212,135000,2,1.5,Woods Run,1008,4094,1935,102,134,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/915-Woods-Run-Ave-15212/home/74729477,West Penn MLS,1575326,N,Y,40.4802949,-80.0261797
MLS Listing,,Single Family Residential,121 S 11th St,South Side,PA,15203,249000,2,1.5,South Side,1306,1014,1900,103,191,,Active,,,https://www.redfin.com/PA/Pittsburgh/121-S-11th-St-15203/home/74621169,West Penn MLS,1575434,N,Y,40.4268104,-79.9873356
MLS Listing,,Single Family Residential,0 Parkview Blvd,O'hara,PA,15215,99900,0,,O'Hara,,15394,,103,,,Active,,,https://www.redfin.com/PA/Pittsburgh/Parkview-Blvd-15215/home/147571302,West Penn MLS,1575401,N,Y,40.500708,-79.928719
MLS Listing,,Single Family Residential,501 Lucia Rd,Wilkins Twp,PA,15221,138000,3,1,Wilkins Twp,1102,6686,1960,103,125,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/501-Lucia-Rd-15221/home/74606565,West Penn MLS,1575390,N,Y,40.4208714,-79.8359113
MLS Listing,,Single Family Residential,1415 Squirrel Hill Ave,Squirrel Hill,PA,15217,1679000,6,3.5,Squirrel Hill,4210,,1912,103,399,,Active,,,https://www.redfin.com/PA/Pittsburgh/1415-Squirrel-Hill-Ave-15217/home/74750471,West Penn MLS,1575336,N,Y,40.4409286,-79.9327804
MLS Listing,,Single Family Residential,241 Desdemona,Squirrel Hill,PA,15217,35000,0,,Squirrel Hill,,4364,,103,,,Active,,,https://www.redfin.com/PA/Pittsburgh/241-Desdemona-St-15217/home/102190698,West Penn MLS,1575367,N,Y,40.412467,-79.9220859
MLS Listing,,Single Family Residential,114 Gateway Dr,Ohio Twp,PA,15237,499900,3,2,Ohio Twp,2214,,2019,103,226,280,Contingent,,,https://www.redfin.com/PA/Pittsburgh/114-Gateway-Dr-15237/home/145325305,West Penn MLS,1575365,N,Y,40.5365444,-80.0957373
MLS Listing,,Single Family Residential,3 Desdemona,Squirrel Hill,PA,15217,47900,0,,Squirrel Hill,,3598,,103,,,Active,,,https://www.redfin.com/PA/Pittsburgh/3-Desdemona-St-15217/home/144531157,West Penn MLS,1575363,N,Y,40.4129185,-79.9223722
MLS Listing,,Single Family Residential,4 Desdemona,Squirrel Hill,PA,15217,47900,0,,Squirrel Hill,,3598,,103,,,Active,,,https://www.redfin.com/PA/Pittsburgh/4-Desdemona-St-15217/home/144531226,West Penn MLS,1575357,N,Y,40.412805,-79.9223949
MLS Listing,,Single Family Residential,7 Desdemona,Squirrel Hill,PA,15217,94900,0,,Squirrel Hill,,7200,,103,,,Active,,,https://www.redfin.com/PA/Pittsburgh/7-Desdemona-Ave-15217/home/110066183,West Penn MLS,1575351,N,Y,40.4130088,-79.9226335
MLS Listing,,Single Family Residential,1209 Colescott St,Banksville/westwood,PA,15205,180000,2,2,Banksville/Westwood,1380,3920,1920,103,130,,Active,,,https://www.redfin.com/PA/Pittsburgh/1209-Colescott-St-15205/home/73522474,West Penn MLS,1574070,N,Y,40.4346385,-80.0471915
MLS Listing,,Single Family Residential,3023 Vernon Ave,Baldwin Boro,PA,15227,190000,3,1.5,Baldwin Boro,1927,,1910,103,99,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/3023-Vernon-Ave-15227/home/74488267,West Penn MLS,1575292,N,Y,40.3846225,-79.9684697
MLS Listing,,Single Family Residential,449 Decatur Ave,Forest Hills Boro,PA,15221,259900,4,2.5,Forest Hills Boro,1944,11251,1957,103,134,,Active,,,https://www.redfin.com/PA/Pittsburgh/449-Decatur-Ave-15221/home/73502766,West Penn MLS,1575059,N,Y,40.4220453,-79.8460647
MLS Listing,,Single Family Residential,262 Waldorf St,Observatory Hill,PA,15214,399000,4,2.5,Observatory Hill,3407,24393,1920,104,117,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/262-Waldorf-St-15214/home/74463640,West Penn MLS,1574943,N,Y,40.4907577,-80.0129024
MLS Listing,,Single Family Residential,2734 Cobden St,South Side,PA,15203,199000,2,1,South Side,1038,1197,1900,104,192,,Active,,,https://www.redfin.com/PA/Pittsburgh/2734-Cobden-St-15203/home/74491569,West Penn MLS,1575033,N,Y,40.4196019,-79.9694342
MLS Listing,,Single Family Residential,138 Timberlane Dr,Ross Twp,PA,15229,374900,4,2.5,Ross Twp,,12414,1974,104,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/138-Timberlane-Dr-15229/home/74593139,West Penn MLS,1574940,N,Y,40.5215869,-80.0587967
MLS Listing,,Single Family Residential,1144 Powers Run Rd,O'hara,PA,15238,350000,3,1.5,O'Hara,1990,37274,1895,104,176,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1144-Powers-Run-Rd-15238/home/74573170,West Penn MLS,1575073,N,Y,40.5119721,-79.8568514
MLS Listing,,Single Family Residential,1406 Sheffield St,Manchester,PA,15233,150000,2,1,Manchester,1516,1568,1882,104,99,,Active,,,https://www.redfin.com/PA/Pittsburgh/1406-Sheffield-St-15233/home/74542704,West Penn MLS,1574742,N,Y,40.453212,-80.02643
MLS Listing,,Single Family Residential,23 S 27th St,South Side,PA,15203,325000,3,2,South Side,,2387,,104,,,Active,,,https://www.redfin.com/PA/Pittsburgh/23-S-27th-St-15203/home/74479390,West Penn MLS,1568519,N,Y,40.4262967,-79.9672724
MLS Listing,,Single Family Residential,522 Barbara Dr,Baldwin Boro,PA,15227,205000,3,1.5,Baldwin Boro,1000,7065,1960,105,205,,Active,,,https://www.redfin.com/PA/Pittsburgh/522-Barbara-Dr-15227/home/73568055,West Penn MLS,1574983,N,Y,40.3804321,-79.9612477
MLS Listing,,Single Family Residential,1825 Kleber St,Brighton Heights,PA,15212,349900,4,2,Brighton Heights,2000,5588,1930,105,175,,Active,,,https://www.redfin.com/PA/Pittsburgh/1825-Kleber-St-15212/home/74462375,West Penn MLS,1574846,N,Y,40.484863,-80.0392258
MLS Listing,,Single Family Residential,1076 Muldowney Ave,Lincoln Place,PA,15207,219900,3,2,Lincoln Place,1106,5501,1950,105,199,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1076-Muldowney-Ave-15207/home/74525093,West Penn MLS,1574977,N,Y,40.3685508,-79.9182426
MLS Listing,,Single Family Residential,214 Hallock St,Mt Washington,PA,15211,45000,2,1,Mt Washington,,8934,1900,105,,,Active,,,https://www.redfin.com/PA/Pittsburgh/214-Hallock-St-15211/home/163400024,West Penn MLS,1574957,N,Y,40.4300064,-80.023734
MLS Listing,,Single Family Residential,7512 Roslyn St,Swissvale,PA,15218,79900,2,1,Swissvale,1130,5749,1920,105,71,,Active,,,https://www.redfin.com/PA/Pittsburgh/7512-Roslyn-St-15218/home/74520155,West Penn MLS,1571024,N,Y,40.4189323,-79.8853168
MLS Listing,,Single Family Residential,29 Fairview Rd,Forest Hills Boro,PA,15221,404900,4,3,Forest Hills Boro,,,1986,105,,,Active,,,https://www.redfin.com/PA/Pittsburgh/29-Fairview-Rd-15221/home/73549167,West Penn MLS,1574881,N,Y,40.431272,-79.8555333
MLS Listing,,Single Family Residential,2125 New Texas Rd,Plum Boro,PA,15239,200000,3,2,Plum Boro,1221,13068,1960,105,164,,Active,,,https://www.redfin.com/PA/Pittsburgh/2125-New-Texas-Rd-15239/home/74458111,West Penn MLS,1574857,N,Y,40.4550207,-79.7173107
MLS Listing,,Single Family Residential,125 Hivue Ln,Kilbuck Twp,PA,15237,399900,4,3,Kilbuck Twp,2100,43560,1953,105,190,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/125-Hivue-Ln-15237/home/74565283,West Penn MLS,1574805,N,Y,40.5190471,-80.0983951
MLS Listing,,Single Family Residential,5025 Castleman,Shadyside,PA,15232,1150000,5,3.5,Shadyside,3415,4721,1900,105,337,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/5025-Castleman-St-15232/home/74665222,West Penn MLS,1574808,N,Y,40.449285,-79.941514
MLS Listing,,Single Family Residential,808 Bayridge Ave,Brookline,PA,15226,125000,5,1,Brookline,,,1940,106,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/808-Bayridge-Ave-15226/home/73510904,West Penn MLS,1574780,N,Y,40.3915514,-80.0222114
MLS Listing,,Single Family Residential,2332 Atmore St,Marshall Shadeland,PA,15212,54900,4,1,Marshall Shadeland,1540,1498,1920,108,36,,Active,,,https://www.redfin.com/PA/Pittsburgh/2332-Atmore-St-15212/home/74641263,West Penn MLS,1574738,N,Y,40.4631832,-80.0304049
MLS Listing,,Single Family Residential,2910 Daniels St,Arlington,PA,15210,159900,3,1,Arlington,704,,1930,108,227,,Active,,,https://www.redfin.com/PA/Pittsburgh/2910-Daniels-St-15210/home/73543255,West Penn MLS,1574733,N,Y,40.4138926,-79.9671408
MLS Listing,,Single Family Residential,162 S 18th St,South Side,PA,15203,239995,2,2,South Side,900,871,1900,108,267,,Active,,,https://www.redfin.com/PA/Pittsburgh/162-S-18th-St-15203/home/74479527,West Penn MLS,1574713,N,Y,40.4257545,-79.9810189
MLS Listing,,Single Family Residential,2416 Webster,Hill District,PA,15219,124900,4,1.5,Hill District,1561,1742,1915,108,80,,Active,,,https://www.redfin.com/PA/Pittsburgh/2416-Webster-15219/home/181437945,West Penn MLS,1574532,N,Y,40.4452799,-79.97972
MLS Listing,,Single Family Residential,2308 Milligan Ave,Swissvale,PA,15218,165000,2,1,Swissvale,1600,,1920,108,103,,Active,,,https://www.redfin.com/PA/Pittsburgh/2308-Milligan-Ave-15218/home/73523586,West Penn MLS,1574697,N,Y,40.4214886,-79.8799094
MLS Listing,,Single Family Residential,119 S Harrison Ave,Bellevue,PA,15202,192000,5,1.5,Bellevue,2175,6298,1895,108,88,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/119-S-Harrison-Ave-15202/home/73566377,West Penn MLS,1574466,N,Y,40.4910295,-80.0546056
PAST SALE,November-30-1990,Single Family Residential,417 Arabella St,Mt Oliver,PA,15210,49000,2,1,Mt Oliver,900,2726,1923,109,54,,Pending,,,https://www.redfin.com/PA/Pittsburgh/417-Arabella-St-15210/home/74589654,West Penn MLS,1570642,N,Y,40.412859,-79.9960844
MLS Listing,,Single Family Residential,403 Southridge Dr,Upper St. Clair,PA,15241,229900,3,1,Upper St. Clair,1319,10946,1960,109,174,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/403-Southridge-Dr-15241/home/74707675,West Penn MLS,1574282,N,Y,40.3154703,-80.0688805
MLS Listing,,Single Family Residential,874 Center Rd,Plum Boro,PA,15239,19999,2,1,Plum Boro,1024,30483,1890,109,20,,Active,,,https://www.redfin.com/PA/Pittsburgh/874-Center-Rd-15239/home/164283194,West Penn MLS,1574275,N,Y,40.4751554,-79.7580153
MLS Listing,,Single Family Residential,124 Pheasant Dr,Penn Hills,PA,15235,153500,3,1.5,Penn Hills,1167,6952,1950,109,132,,Active,,,https://www.redfin.com/PA/Penn-Hills/124-Pheasant-Dr-15235/home/74636179,West Penn MLS,1574673,N,Y,40.4560184,-79.8315345
MLS Listing,,Single Family Residential,4519 Sylvan,Hazelwood,PA,15207,25000,3,1,Hazelwood,,3920,1905,109,,,Active,,,https://www.redfin.com/PA/Pittsburgh/4519-Sylvan-Ave-15207/home/73555277,West Penn MLS,1574650,N,Y,40.4163063,-79.9439062
MLS Listing,,Single Family Residential,Lot 303 Cook School Rd,Upper St. Clair,PA,15241,104000,0,,Upper St. Clair,,58806,,109,,,Active,,,https://www.redfin.com/PA/UPPR-ST-CLAIR/Lot-303-Cook-School-Rd-15241/home/171526360,West Penn MLS,1574567,N,Y,40.3576666,-80.0871639
MLS Listing,,Single Family Residential,1637 Wicklines Ln,Troy Hill,PA,15212,99000,3,1.5,Troy Hill,,3049,1880,109,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1637-Wickline-Ln-15212/home/73589512,West Penn MLS,1574236,N,Y,40.4663217,-79.9836217
MLS Listing,,Single Family Residential,152 Black Hls,Plum Boro,PA,15239,159900,3,1,Plum Boro,925,11347,1962,109,173,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/152-Black-Hills-Rd-15239/home/74472273,West Penn MLS,1574498,N,Y,40.4776954,-79.7051154
MLS Listing,,Single Family Residential,5028 Windover Dr,Robinson Twp - Nwa,PA,15205,264900,4,2.5,Robinson Twp - NWA,1504,,1974,110,176,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/5028-Windover-Dr-15205/home/74534341,West Penn MLS,1574537,N,Y,40.4385498,-80.1221615
MLS Listing,,Single Family Residential,604 W North Ave,Central North Side,PA,15212,2195000,8,9,Central North Side,9000,9347,1888,110,244,,Active,,,https://www.redfin.com/PA/Pittsburgh/604-West-North-Ave-15212/home/173170006,West Penn MLS,1574517,N,Y,40.4544147,-80.0130997
MLS Listing,,Single Family Residential,939 Western Ave,Allegheny West,PA,15233,1999000,7,7.5,Allegheny West,,16875,1862,110,,,Active,,,https://www.redfin.com/PA/Pittsburgh/939-Western-Ave-15233/home/74734033,West Penn MLS,1574416,N,Y,40.4514993,-80.0180126
MLS Listing,,Single Family Residential,201 Maple Lo Dr,Penn Hills,PA,15235,65550,2,1,Penn Hills,1114,35523,1958,110,59,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/201-Maple-Lo-Dr-15235/home/74667275,West Penn MLS,1574430,N,Y,40.478571,-79.8114421
MLS Listing,,Single Family Residential,5076 Rosecrest Dr,Stanton Heights,PA,15201,380000,3,2.5,Stanton Heights,2331,4748,1966,110,163,,Active,,,https://www.redfin.com/PA/Pittsburgh/5076-Rosecrest-Dr-15201/home/74737457,West Penn MLS,1549011,N,Y,40.4769213,-79.9349373
MLS Listing,,Single Family Residential,1351 Oxford St,Banksville/westwood,PA,15205,239900,3,1,Banksville/Westwood,1311,5000,1963,111,183,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1351-Oxford-St-15205/home/74533011,West Penn MLS,1574046,N,Y,40.4336996,-80.048978
MLS Listing,,Single Family Residential,1514 Arch St,Central North Side,PA,15212,549678,3,3.5,Central North Side,2245,1616,2022,111,245,,Active,,,https://www.redfin.com/PA/Pittsburgh/1514-Arch-St-15212/home/163821272,West Penn MLS,1574315,N,Y,40.4582801,-80.0094517
MLS Listing,,Single Family Residential,1125 Tennessee Ave,Dormont,PA,15216,199000,3,1,Dormont,1381,2613,1930,111,144,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1125-Tennessee-Ave-15216/home/74768654,West Penn MLS,1574312,N,Y,40.3910849,-80.0315962
MLS Listing,,Single Family Residential,217 Alpine Ave,Central North Side,PA,15212,559238,3,3.5,Central North Side,2245,2522,2022,111,249,,Active,,,https://www.redfin.com/PA/Pittsburgh/217-Alpine-Ave-15212/home/163821191,West Penn MLS,1574297,N,Y,40.4581019,-80.010192
MLS Listing,,Single Family Residential,3011 Brereton St,Polish Hill,PA,15219,164900,1,1,Polish Hill,,3001,1900,111,,,Active,,,https://www.redfin.com/PA/Pittsburgh/3011-Brereton-St-15219/home/74561653,West Penn MLS,1574097,N,Y,40.4566721,-79.9696666
MLS Listing,,Single Family Residential,201 E Woodford Ave,Carrick,PA,15210,109900,2,1,Carrick,864,1581,1929,111,127,,Active,,,https://www.redfin.com/PA/Pittsburgh/201-E-Woodford-Ave-15210/home/74762282,West Penn MLS,1574250,N,Y,40.3931209,-79.9828134
MLS Listing,,Single Family Residential,1238 Creedmoor Ave,Brookline,PA,15226,215000,4,2,Brookline,,3049,1927,111,,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1238-Creedmoor-Ave-15226/home/74766406,West Penn MLS,1574090,N,Y,40.3894903,-80.0130334
MLS Listing,,Single Family Residential,257 Tara,Pleasant Hills,PA,15236,270000,4,2,Pleasant Hills,1678,7801,1961,111,161,,Active,,,https://www.redfin.com/PA/Pittsburgh/257-Tara-Dr-15236/home/74647226,West Penn MLS,1574223,N,Y,40.3277185,-79.9598601
MLS Listing,,Single Family Residential,59 Hartl Ln,Baldwin Boro,PA,15227,389900,4,2.5,Baldwin Boro,1714,11194,1995,111,227,,Active,,,https://www.redfin.com/PA/Pittsburgh/59-Hartl-Ln-15227/home/73583625,West Penn MLS,1574133,N,Y,40.3862075,-79.9563636
MLS Listing,,Single Family Residential,440 Hawthorne Rd,Shaler,PA,15209,287000,3,2.5,Shaler,2397,8110,1939,112,120,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/440-Hawthorne-Rd-15209/home/74508657,West Penn MLS,1574165,N,Y,40.4958928,-79.9656727
MLS Listing,,Single Family Residential,1005 N Sheridan Ave,Highland Park,PA,15206,419750,7,3,Highland Park,3426,5205,1900,112,123,,Contingent,,,https://www.redfin.com/PA/Pittsburgh/1005-N-Sheridan-Ave-15206/home/74742252,West Penn MLS,1574167,N,Y,40.4725845,-79.9174208
